ID	Timestamp	Product	Type	Event	Status	Resource
1	2019/04/18 00:00:00.0000	.MUs.Console:1	Console	Arrival	Start	.Models.JobShop.Source
2	2019/04/18 00:00:00.0000	.MUs.Console:1	Console	Arrival	Complete	.Models.JobShop.Source
3	2019/04/18 00:00:00.0000	.MUs.Console:1	Console	Transport	Start	.Models.JobShop.Buffer
4	2019/04/18 00:00:00.0000	.MUs.Console:1	Console	Transport	Waiting	.Models.JobShop.Buffer
5	2019/04/18 00:00:30.3616	.MUs.Console:2	Console	Arrival	Start	.Models.JobShop.Source
6	2019/04/18 00:00:30.3616	.MUs.Console:2	Console	Arrival	Complete	.Models.JobShop.Source
7	2019/04/18 00:00:30.3616	.MUs.Console:2	Console	Transport	Start	.Models.JobShop.Buffer
8	2019/04/18 00:00:30.3616	.MUs.Console:2	Console	Transport	Waiting	.Models.JobShop.Buffer
9	2019/04/18 00:01:21.3616	.MUs.Console:1	Console	Transport	In progress	.MUs.AGV:1
10	2019/04/18 00:01:55.2874	.MUs.Robot:1	Robot	Arrival	Start	.Models.JobShop.Source
11	2019/04/18 00:01:55.2874	.MUs.Robot:1	Robot	Arrival	Complete	.Models.JobShop.Source
12	2019/04/18 00:01:55.2874	.MUs.Robot:1	Robot	Transport	Start	.Models.JobShop.Buffer
13	2019/04/18 00:01:55.2874	.MUs.Robot:1	Robot	Transport	Waiting	.Models.JobShop.Buffer
14	2019/04/18 00:02:11.3621	.MUs.Console:1	Console	Transport	Complete	.MUs.AGV:1
15	2019/04/18 00:02:11.3621	.MUs.Console:1	Console	Welding	Start	.Models.JobShop.Welding.Input
16	2019/04/18 00:02:11.3621	.MUs.Console:1	Console	Welding	Waiting	.Models.JobShop.Welding.Input
17	2019/04/18 00:02:11.3621	.MUs.Console:1	Console	Welding	In progress	.Models.JobShop.Welding.Machine
18	2019/04/18 00:02:18.3621	.MUs.Console:2	Console	Transport	In progress	.MUs.AGV:2
19	2019/04/18 00:02:19.3621	.MUs.Robot:1	Robot	Transport	In progress	.MUs.AGV:3
20	2019/04/18 00:02:29.3626	.MUs.Robot:1	Robot	Transport	Complete	.MUs.AGV:3
21	2019/04/18 00:02:29.3626	.MUs.Robot:1	Robot	Sawing	Start	.Models.JobShop.Sawing.Input
22	2019/04/18 00:02:29.3626	.MUs.Robot:1	Robot	Sawing	Waiting	.Models.JobShop.Sawing.Input
23	2019/04/18 00:02:29.3626	.MUs.Robot:1	Robot	Sawing	In progress	.Models.JobShop.Sawing.Machine
24	2019/04/18 00:03:00.8201	.MUs.Robot:1	Robot	Sawing	Complete	.Models.JobShop.Sawing.Machine
25	2019/04/18 00:03:00.8201	.MUs.Robot:1	Robot	Transport	Start	.Models.JobShop.Sawing.Output
26	2019/04/18 00:03:00.8201	.MUs.Robot:1	Robot	Transport	Waiting	.Models.JobShop.Sawing.Output
27	2019/04/18 00:03:07.5318	.MUs.Robot:2	Robot	Arrival	Start	.Models.JobShop.Source
28	2019/04/18 00:03:07.5318	.MUs.Robot:2	Robot	Arrival	Complete	.Models.JobShop.Source
29	2019/04/18 00:03:07.5318	.MUs.Robot:2	Robot	Transport	Start	.Models.JobShop.Buffer
30	2019/04/18 00:03:07.5318	.MUs.Robot:2	Robot	Transport	Waiting	.Models.JobShop.Buffer
31	2019/04/18 00:03:08.3626	.MUs.Console:2	Console	Transport	Complete	.MUs.AGV:2
32	2019/04/18 00:03:08.3626	.MUs.Console:2	Console	Welding	Start	.Models.JobShop.Welding.Input
33	2019/04/18 00:03:08.3626	.MUs.Console:2	Console	Welding	Waiting	.Models.JobShop.Welding.Input
34	2019/04/18 00:03:17.3626	.MUs.Robot:2	Robot	Transport	In progress	.MUs.AGV:1
35	2019/04/18 00:03:19.8206	.MUs.Robot:1	Robot	Transport	In progress	.MUs.AGV:4
36	2019/04/18 00:03:25.5209	.MUs.Console:1	Console	Welding	Complete	.Models.JobShop.Welding.Machine
37	2019/04/18 00:03:25.5209	.MUs.Console:1	Console	Transport	Start	.Models.JobShop.Welding.Output
38	2019/04/18 00:03:25.5209	.MUs.Console:1	Console	Transport	Waiting	.Models.JobShop.Welding.Output
39	2019/04/18 00:03:25.5209	.MUs.Console:2	Console	Welding	In progress	.Models.JobShop.Welding.Machine
40	2019/04/18 00:03:27.3631	.MUs.Robot:2	Robot	Transport	Complete	.MUs.AGV:1
41	2019/04/18 00:03:27.3631	.MUs.Robot:2	Robot	Sawing	Start	.Models.JobShop.Sawing.Input
42	2019/04/18 00:03:27.3631	.MUs.Robot:2	Robot	Sawing	Waiting	.Models.JobShop.Sawing.Input
43	2019/04/18 00:03:27.3631	.MUs.Robot:2	Robot	Sawing	In progress	.Models.JobShop.Sawing.Machine
44	2019/04/18 00:03:29.8206	.MUs.Robot:1	Robot	Transport	Complete	.MUs.AGV:4
45	2019/04/18 00:03:29.8206	.MUs.Robot:1	Robot	Drilling	Start	.Models.JobShop.Drilling.Input
46	2019/04/18 00:03:29.8206	.MUs.Robot:1	Robot	Drilling	Waiting	.Models.JobShop.Drilling.Input
47	2019/04/18 00:03:29.8206	.MUs.Robot:1	Robot	Drilling	In progress	.Models.JobShop.Drilling.Machine
48	2019/04/18 00:03:58.8206	.MUs.Console:1	Console	Transport	In progress	.MUs.AGV:3
49	2019/04/18 00:04:05.3939	.MUs.Console:3	Console	Arrival	Start	.Models.JobShop.Source
50	2019/04/18 00:04:05.3939	.MUs.Console:3	Console	Arrival	Complete	.Models.JobShop.Source
51	2019/04/18 00:04:05.3939	.MUs.Console:3	Console	Transport	Start	.Models.JobShop.Buffer
52	2019/04/18 00:04:05.3939	.MUs.Console:3	Console	Transport	Waiting	.Models.JobShop.Buffer
53	2019/04/18 00:04:07.8206	.MUs.Console:3	Console	Transport	In progress	.MUs.AGV:2
54	2019/04/18 00:04:10.1242	.MUs.Robot:2	Robot	Sawing	Complete	.Models.JobShop.Sawing.Machine
55	2019/04/18 00:04:10.1242	.MUs.Robot:2	Robot	Sawing	In progress	.MUs.AGV:1
56	2019/04/18 00:04:10.1242	.MUs.Robot:2	Robot	Transport	Start	.MUs.AGV:1
57	2019/04/18 00:04:10.1242	.MUs.Robot:2	Robot	Transport	Waiting	.MUs.AGV:1
58	2019/04/18 00:04:20.1242	.MUs.Robot:2	Robot	Transport	Complete	.MUs.AGV:1
59	2019/04/18 00:04:20.1242	.MUs.Robot:2	Robot	Drilling	Start	.Models.JobShop.Drilling.Input
60	2019/04/18 00:04:20.1242	.MUs.Robot:2	Robot	Drilling	Waiting	.Models.JobShop.Drilling.Input
61	2019/04/18 00:04:33.4578	.MUs.Console:2	Console	Welding	Complete	.Models.JobShop.Welding.Machine
62	2019/04/18 00:04:33.4578	.MUs.Console:2	Console	Transport	Start	.Models.JobShop.Welding.Output
63	2019/04/18 00:04:33.4578	.MUs.Console:2	Console	Transport	Waiting	.Models.JobShop.Welding.Output
64	2019/04/18 00:04:34.0030	.MUs.Robot:1	Robot	Drilling	Complete	.Models.JobShop.Drilling.Machine
65	2019/04/18 00:04:34.0030	.MUs.Robot:1	Robot	Transport	Start	.Models.JobShop.Drilling.Output
66	2019/04/18 00:04:34.0030	.MUs.Robot:1	Robot	Transport	Waiting	.Models.JobShop.Drilling.Output
67	2019/04/18 00:04:34.0030	.MUs.Robot:2	Robot	Drilling	In progress	.Models.JobShop.Drilling.Machine
68	2019/04/18 00:04:43.3045	.MUs.Robot:3	Robot	Arrival	Start	.Models.JobShop.Source
69	2019/04/18 00:04:43.3045	.MUs.Robot:3	Robot	Arrival	Complete	.Models.JobShop.Source
70	2019/04/18 00:04:43.3045	.MUs.Robot:3	Robot	Transport	Start	.Models.JobShop.Buffer
71	2019/04/18 00:04:43.3045	.MUs.Robot:3	Robot	Transport	Waiting	.Models.JobShop.Buffer
72	2019/04/18 00:04:48.8211	.MUs.Console:1	Console	Transport	Complete	.MUs.AGV:3
73	2019/04/18 00:04:48.8211	.MUs.Console:1	Console	Painting	Start	.Models.JobShop.Painting.Input
74	2019/04/18 00:04:48.8211	.MUs.Console:1	Console	Painting	Waiting	.Models.JobShop.Painting.Input
75	2019/04/18 00:04:48.8211	.MUs.Console:1	Console	Painting	In progress	.Models.JobShop.Painting.Machine
76	2019/04/18 00:04:55.8211	.MUs.Console:2	Console	Transport	In progress	.MUs.AGV:4
77	2019/04/18 00:04:57.8211	.MUs.Console:3	Console	Transport	Complete	.MUs.AGV:2
78	2019/04/18 00:04:57.8211	.MUs.Console:3	Console	Welding	Start	.Models.JobShop.Welding.Input
79	2019/04/18 00:04:57.8211	.MUs.Console:3	Console	Welding	Waiting	.Models.JobShop.Welding.Input
80	2019/04/18 00:04:57.8211	.MUs.Console:3	Console	Welding	In progress	.Models.JobShop.Welding.Machine
81	2019/04/18 00:05:17.8211	.MUs.Robot:3	Robot	Transport	In progress	.MUs.AGV:3
82	2019/04/18 00:05:24.3057	.MUs.Robot:2	Robot	Drilling	Complete	.Models.JobShop.Drilling.Machine
83	2019/04/18 00:05:24.3057	.MUs.Robot:2	Robot	Transport	Start	.Models.JobShop.Drilling.Output
84	2019/04/18 00:05:24.3057	.MUs.Robot:2	Robot	Transport	Waiting	.Models.JobShop.Drilling.Output
85	2019/04/18 00:05:26.8216	.MUs.Robot:1	Robot	Transport	In progress	.MUs.AGV:1
86	2019/04/18 00:05:27.8216	.MUs.Robot:3	Robot	Transport	Complete	.MUs.AGV:3
87	2019/04/18 00:05:27.8216	.MUs.Robot:3	Robot	Sawing	Start	.Models.JobShop.Sawing.Input
88	2019/04/18 00:05:27.8216	.MUs.Robot:3	Robot	Sawing	Waiting	.Models.JobShop.Sawing.Input
89	2019/04/18 00:05:27.8216	.MUs.Robot:3	Robot	Sawing	In progress	.Models.JobShop.Sawing.Machine
90	2019/04/18 00:05:36.8216	.MUs.Robot:2	Robot	Transport	In progress	.MUs.AGV:2
91	2019/04/18 00:05:45.8216	.MUs.Console:2	Console	Transport	Complete	.MUs.AGV:4
92	2019/04/18 00:05:45.8216	.MUs.Console:2	Console	Painting	Start	.Models.JobShop.Painting.Input
93	2019/04/18 00:05:45.8216	.MUs.Console:2	Console	Painting	Waiting	.Models.JobShop.Painting.Input
94	2019/04/18 00:05:50.1265	.MUs.Console:1	Console	Painting	Complete	.Models.JobShop.Painting.Machine
95	2019/04/18 00:05:50.1265	.MUs.Console:1	Console	Transport	Start	.Models.JobShop.Painting.Output
96	2019/04/18 00:05:50.1265	.MUs.Console:1	Console	Transport	Waiting	.Models.JobShop.Painting.Output
97	2019/04/18 00:05:50.1265	.MUs.Console:2	Console	Painting	In progress	.Models.JobShop.Painting.Machine
98	2019/04/18 00:05:52.4933	.MUs.Console:3	Console	Welding	Complete	.Models.JobShop.Welding.Machine
99	2019/04/18 00:05:52.4933	.MUs.Console:3	Console	Transport	Start	.Models.JobShop.Welding.Output
100	2019/04/18 00:05:52.4933	.MUs.Console:3	Console	Transport	Waiting	.Models.JobShop.Welding.Output
101	2019/04/18 00:05:55.8216	.MUs.Console:3	Console	Transport	In progress	.MUs.AGV:4
102	2019/04/18 00:05:56.8216	.MUs.Robot:1	Robot	Transport	Complete	.MUs.AGV:1
103	2019/04/18 00:05:56.8216	.MUs.Robot:1	Robot	Welding	Start	.Models.JobShop.Welding.Input
104	2019/04/18 00:05:56.8216	.MUs.Robot:1	Robot	Welding	Waiting	.Models.JobShop.Welding.Input
105	2019/04/18 00:05:56.8216	.MUs.Robot:1	Robot	Welding	In progress	.Models.JobShop.Welding.Machine
106	2019/04/18 00:06:06.8216	.MUs.Robot:2	Robot	Transport	Complete	.MUs.AGV:2
107	2019/04/18 00:06:06.8216	.MUs.Robot:2	Robot	Welding	Start	.Models.JobShop.Welding.Input
108	2019/04/18 00:06:06.8216	.MUs.Robot:2	Robot	Welding	Waiting	.Models.JobShop.Welding.Input
109	2019/04/18 00:06:15.4828	.MUs.Robot:4	Robot	Arrival	Start	.Models.JobShop.Source
110	2019/04/18 00:06:15.4828	.MUs.Robot:4	Robot	Arrival	Complete	.Models.JobShop.Source
111	2019/04/18 00:06:15.4828	.MUs.Robot:4	Robot	Transport	Start	.Models.JobShop.Buffer
112	2019/04/18 00:06:15.4828	.MUs.Robot:4	Robot	Transport	Waiting	.Models.JobShop.Buffer
113	2019/04/18 00:06:20.1265	.MUs.Console:1	Console	Transport	In progress	.MUs.AGV:3
114	2019/04/18 00:06:24.4828	.MUs.Robot:4	Robot	Transport	In progress	.MUs.AGV:1
115	2019/04/18 00:06:34.4833	.MUs.Robot:4	Robot	Transport	Complete	.MUs.AGV:1
116	2019/04/18 00:06:34.4833	.MUs.Robot:4	Robot	Sawing	Start	.Models.JobShop.Sawing.Input
117	2019/04/18 00:06:34.4833	.MUs.Robot:4	Robot	Sawing	Waiting	.Models.JobShop.Sawing.Input
118	2019/04/18 00:06:41.1578	.MUs.Robot:3	Robot	Sawing	Complete	.Models.JobShop.Sawing.Machine
119	2019/04/18 00:06:41.1578	.MUs.Robot:3	Robot	Transport	Start	.Models.JobShop.Sawing.Output
120	2019/04/18 00:06:41.1578	.MUs.Robot:3	Robot	Transport	Waiting	.Models.JobShop.Sawing.Output
121	2019/04/18 00:06:41.1578	.MUs.Robot:4	Robot	Sawing	In progress	.Models.JobShop.Sawing.Machine
122	2019/04/18 00:06:41.3770	.MUs.Console:2	Console	Painting	Complete	.Models.JobShop.Painting.Machine
123	2019/04/18 00:06:41.3770	.MUs.Console:2	Console	Transport	Start	.Models.JobShop.Painting.Output
124	2019/04/18 00:06:41.3770	.MUs.Console:2	Console	Transport	Waiting	.Models.JobShop.Painting.Output
125	2019/04/18 00:06:45.8221	.MUs.Console:3	Console	Transport	Complete	.MUs.AGV:4
126	2019/04/18 00:06:45.8221	.MUs.Console:3	Console	Painting	Start	.Models.JobShop.Painting.Input
127	2019/04/18 00:06:45.8221	.MUs.Console:3	Console	Painting	Waiting	.Models.JobShop.Painting.Input
128	2019/04/18 00:06:45.8221	.MUs.Console:3	Console	Painting	In progress	.Models.JobShop.Painting.Machine
129	2019/04/18 00:06:46.5119	.MUs.Helicopter:1	Helicopter	Arrival	Start	.Models.JobShop.Source
130	2019/04/18 00:06:46.5119	.MUs.Helicopter:1	Helicopter	Arrival	Complete	.Models.JobShop.Source
131	2019/04/18 00:06:46.5119	.MUs.Helicopter:1	Helicopter	Transport	Start	.Models.JobShop.Buffer
132	2019/04/18 00:06:46.5119	.MUs.Helicopter:1	Helicopter	Transport	Waiting	.Models.JobShop.Buffer
133	2019/04/18 00:06:49.1270	.MUs.Robot:3	Robot	Transport	In progress	.MUs.AGV:2
134	2019/04/18 00:06:57.1859	.MUs.Robot:1	Robot	Welding	Complete	.Models.JobShop.Welding.Machine
135	2019/04/18 00:06:57.1859	.MUs.Robot:1	Robot	Transport	Start	.Models.JobShop.Welding.Output
136	2019/04/18 00:06:57.1859	.MUs.Robot:1	Robot	Transport	Waiting	.Models.JobShop.Welding.Output
137	2019/04/18 00:06:57.1859	.MUs.Robot:2	Robot	Welding	In progress	.Models.JobShop.Welding.Machine
138	2019/04/18 00:06:59.1270	.MUs.Robot:3	Robot	Transport	Complete	.MUs.AGV:2
139	2019/04/18 00:06:59.1270	.MUs.Robot:3	Robot	Drilling	Start	.Models.JobShop.Drilling.Input
140	2019/04/18 00:06:59.1270	.MUs.Robot:3	Robot	Drilling	Waiting	.Models.JobShop.Drilling.Input
141	2019/04/18 00:06:59.1270	.MUs.Robot:3	Robot	Drilling	In progress	.Models.JobShop.Drilling.Machine
142	2019/04/18 00:07:00.1270	.MUs.Console:1	Console	Transport	Complete	.MUs.AGV:3
143	2019/04/18 00:07:00.1270	.MUs.Console:1	Console	Drilling	Start	.Models.JobShop.Drilling.Input
144	2019/04/18 00:07:00.1270	.MUs.Console:1	Console	Drilling	Waiting	.Models.JobShop.Drilling.Input
145	2019/04/18 00:07:06.5119	.MUs.Helicopter:1	Helicopter	Transport	In progress	.MUs.AGV:4
146	2019/04/18 00:07:09.3152	.MUs.Console:3	Console	Painting	Complete	.Models.JobShop.Painting.Machine
147	2019/04/18 00:07:09.3152	.MUs.Console:3	Console	Transport	Start	.Models.JobShop.Painting.Output
148	2019/04/18 00:07:09.3152	.MUs.Console:3	Console	Transport	Waiting	.Models.JobShop.Painting.Output
149	2019/04/18 00:07:11.3770	.MUs.Console:2	Console	Transport	In progress	.MUs.AGV:1
150	2019/04/18 00:07:20.1499	.MUs.Robot:4	Robot	Sawing	Complete	.Models.JobShop.Sawing.Machine
151	2019/04/18 00:07:20.1499	.MUs.Robot:4	Robot	Transport	Start	.Models.JobShop.Sawing.Output
152	2019/04/18 00:07:20.1499	.MUs.Robot:4	Robot	Transport	Waiting	.Models.JobShop.Sawing.Output
153	2019/04/18 00:07:29.1270	.MUs.Robot:1	Robot	Transport	In progress	.MUs.AGV:2
154	2019/04/18 00:07:29.3152	.MUs.Console:3	Console	Transport	In progress	.MUs.AGV:3
155	2019/04/18 00:07:33.3777	.MUs.Helicopter:2	Helicopter	Arrival	Start	.Models.JobShop.Source
156	2019/04/18 00:07:33.3777	.MUs.Helicopter:2	Helicopter	Arrival	Complete	.Models.JobShop.Source
157	2019/04/18 00:07:33.3777	.MUs.Helicopter:2	Helicopter	Transport	Start	.Models.JobShop.Buffer
158	2019/04/18 00:07:33.3777	.MUs.Helicopter:2	Helicopter	Transport	Waiting	.Models.JobShop.Buffer
159	2019/04/18 00:07:51.3775	.MUs.Console:2	Console	Transport	Complete	.MUs.AGV:1
160	2019/04/18 00:07:51.3775	.MUs.Console:2	Console	Drilling	Start	.Models.JobShop.Drilling.Input
161	2019/04/18 00:07:51.3775	.MUs.Console:2	Console	Drilling	Waiting	.Models.JobShop.Drilling.Input
162	2019/04/18 00:07:56.5124	.MUs.Helicopter:1	Helicopter	Transport	Complete	.MUs.AGV:4
163	2019/04/18 00:07:56.5124	.MUs.Helicopter:1	Helicopter	Welding	Start	.Models.JobShop.Welding.Input
164	2019/04/18 00:07:56.5124	.MUs.Helicopter:1	Helicopter	Welding	Waiting	.Models.JobShop.Welding.Input
165	2019/04/18 00:07:56.7848	.MUs.Robot:2	Robot	Welding	Complete	.Models.JobShop.Welding.Machine
166	2019/04/18 00:07:56.7848	.MUs.Robot:2	Robot	Transport	Start	.Models.JobShop.Welding.Output
167	2019/04/18 00:07:56.7848	.MUs.Robot:2	Robot	Transport	Waiting	.Models.JobShop.Welding.Output
168	2019/04/18 00:07:56.7848	.MUs.Helicopter:1	Helicopter	Welding	In progress	.Models.JobShop.Welding.Machine
169	2019/04/18 00:08:06.7848	.MUs.Helicopter:2	Helicopter	Transport	In progress	.MUs.AGV:4
170	2019/04/18 00:08:09.3157	.MUs.Console:3	Console	Transport	Complete	.MUs.AGV:3
171	2019/04/18 00:08:09.3157	.MUs.Console:3	Console	Drilling	Start	.Models.JobShop.Drilling.Input
172	2019/04/18 00:08:09.3157	.MUs.Console:3	Console	Drilling	Waiting	.Models.JobShop.Drilling.Input
173	2019/04/18 00:08:19.1275	.MUs.Robot:1	Robot	Transport	Complete	.MUs.AGV:2
174	2019/04/18 00:08:19.1275	.MUs.Robot:1	Robot	Painting	Start	.Models.JobShop.Painting.Input
175	2019/04/18 00:08:19.1275	.MUs.Robot:1	Robot	Painting	Waiting	.Models.JobShop.Painting.Input
176	2019/04/18 00:08:19.1275	.MUs.Robot:1	Robot	Painting	In progress	.Models.JobShop.Painting.Machine
177	2019/04/18 00:08:22.2871	.MUs.Robot:3	Robot	Drilling	Complete	.Models.JobShop.Drilling.Machine
178	2019/04/18 00:08:22.2871	.MUs.Robot:3	Robot	Transport	Start	.Models.JobShop.Drilling.Output
179	2019/04/18 00:08:22.2871	.MUs.Robot:3	Robot	Transport	Waiting	.Models.JobShop.Drilling.Output
180	2019/04/18 00:08:22.2871	.MUs.Console:1	Console	Drilling	In progress	.Models.JobShop.Drilling.Machine
181	2019/04/18 00:08:37.2971	.MUs.Helicopter:1	Helicopter	Welding	Complete	.Models.JobShop.Welding.Machine
182	2019/04/18 00:08:37.2971	.MUs.Helicopter:1	Helicopter	Transport	Start	.Models.JobShop.Welding.Output
183	2019/04/18 00:08:37.2971	.MUs.Helicopter:1	Helicopter	Transport	Waiting	.Models.JobShop.Welding.Output
184	2019/04/18 00:08:46.1611	.MUs.Robot:5	Robot	Arrival	Start	.Models.JobShop.Source
185	2019/04/18 00:08:46.1611	.MUs.Robot:5	Robot	Arrival	Complete	.Models.JobShop.Source
186	2019/04/18 00:08:46.1611	.MUs.Robot:5	Robot	Transport	Start	.Models.JobShop.Buffer
187	2019/04/18 00:08:46.1611	.MUs.Robot:5	Robot	Transport	Waiting	.Models.JobShop.Buffer
188	2019/04/18 00:08:46.5129	.MUs.Robot:4	Robot	Transport	In progress	.MUs.AGV:1
189	2019/04/18 00:08:49.1275	.MUs.Robot:2	Robot	Transport	In progress	.MUs.AGV:3
190	2019/04/18 00:08:56.5129	.MUs.Robot:4	Robot	Transport	Complete	.MUs.AGV:1
191	2019/04/18 00:08:56.5129	.MUs.Robot:4	Robot	Drilling	Start	.Models.JobShop.Drilling.Input
192	2019/04/18 00:08:56.5129	.MUs.Robot:4	Robot	Drilling	Waiting	.Models.JobShop.Drilling.Input
193	2019/04/18 00:08:56.7853	.MUs.Helicopter:2	Helicopter	Transport	Complete	.MUs.AGV:4
194	2019/04/18 00:08:56.7853	.MUs.Helicopter:2	Helicopter	Welding	Start	.Models.JobShop.Welding.Input
195	2019/04/18 00:08:56.7853	.MUs.Helicopter:2	Helicopter	Welding	Waiting	.Models.JobShop.Welding.Input
196	2019/04/18 00:08:56.7853	.MUs.Helicopter:2	Helicopter	Welding	In progress	.Models.JobShop.Welding.Machine
197	2019/04/18 00:09:02.2876	.MUs.Robot:3	Robot	Transport	In progress	.MUs.AGV:2
198	2019/04/18 00:09:08.0335	.MUs.Console:1	Console	Drilling	Complete	.Models.JobShop.Drilling.Machine
199	2019/04/18 00:09:08.0335	.MUs.Console:1	Console	Transport	Start	.Models.JobShop.Drilling.Output
200	2019/04/18 00:09:08.0335	.MUs.Console:1	Console	Transport	Waiting	.Models.JobShop.Drilling.Output
201	2019/04/18 00:09:08.0335	.MUs.Console:2	Console	Drilling	In progress	.Models.JobShop.Drilling.Machine
202	2019/04/18 00:09:18.0335	.MUs.Robot:5	Robot	Transport	In progress	.MUs.AGV:4
203	2019/04/18 00:09:26.7853	.MUs.Helicopter:1	Helicopter	Transport	In progress	.MUs.AGV:1
204	2019/04/18 00:09:28.0340	.MUs.Robot:5	Robot	Transport	Complete	.MUs.AGV:4
205	2019/04/18 00:09:28.0340	.MUs.Robot:5	Robot	Sawing	Start	.Models.JobShop.Sawing.Input
206	2019/04/18 00:09:28.0340	.MUs.Robot:5	Robot	Sawing	Waiting	.Models.JobShop.Sawing.Input
207	2019/04/18 00:09:28.0340	.MUs.Robot:5	Robot	Sawing	In progress	.Models.JobShop.Sawing.Machine
208	2019/04/18 00:09:30.1598	.MUs.Robot:1	Robot	Painting	Complete	.Models.JobShop.Painting.Machine
209	2019/04/18 00:09:30.1598	.MUs.Robot:1	Robot	Transport	Start	.Models.JobShop.Painting.Output
210	2019/04/18 00:09:30.1598	.MUs.Robot:1	Robot	Transport	Waiting	.Models.JobShop.Painting.Output
211	2019/04/18 00:09:32.2876	.MUs.Robot:3	Robot	Transport	Complete	.MUs.AGV:2
212	2019/04/18 00:09:32.2876	.MUs.Robot:3	Robot	Welding	Start	.Models.JobShop.Welding.Input
213	2019/04/18 00:09:32.2876	.MUs.Robot:3	Robot	Welding	Waiting	.Models.JobShop.Welding.Input
214	2019/04/18 00:09:39.1280	.MUs.Robot:2	Robot	Transport	Complete	.MUs.AGV:3
215	2019/04/18 00:09:39.1280	.MUs.Robot:2	Robot	Painting	Start	.Models.JobShop.Painting.Input
216	2019/04/18 00:09:39.1280	.MUs.Robot:2	Robot	Painting	Waiting	.Models.JobShop.Painting.Input
217	2019/04/18 00:09:39.1280	.MUs.Robot:2	Robot	Painting	In progress	.Models.JobShop.Painting.Machine
218	2019/04/18 00:09:40.1598	.MUs.Console:1	Console	Transport	In progress	.MUs.AGV:4
219	2019/04/18 00:09:42.9158	.MUs.Helicopter:3	Helicopter	Arrival	Start	.Models.JobShop.Source
220	2019/04/18 00:09:42.9158	.MUs.Helicopter:3	Helicopter	Arrival	Complete	.Models.JobShop.Source
221	2019/04/18 00:09:42.9158	.MUs.Helicopter:3	Helicopter	Transport	Start	.Models.JobShop.Buffer
222	2019/04/18 00:09:42.9158	.MUs.Helicopter:3	Helicopter	Transport	Waiting	.Models.JobShop.Buffer
223	2019/04/18 00:09:46.7858	.MUs.Helicopter:1	Helicopter	Transport	Complete	.MUs.AGV:1
224	2019/04/18 00:09:46.7858	.MUs.Helicopter:1	Helicopter	Sawing	Start	.Models.JobShop.Sawing.Input
225	2019/04/18 00:09:46.7858	.MUs.Helicopter:1	Helicopter	Sawing	Waiting	.Models.JobShop.Sawing.Input
226	2019/04/18 00:09:50.1598	.MUs.Console:1	Console	Transport	Complete	.MUs.AGV:4
227	2019/04/18 00:09:50.1598	.MUs.Console:1	Console	Drain	Start	.Models.JobShop.Drain
228	2019/04/18 00:09:50.1598	.MUs.Console:1	Console	Drain	Complete	.Models.JobShop.Drain
229	2019/04/18 00:10:02.9158	.MUs.Helicopter:3	Helicopter	Transport	In progress	.MUs.AGV:3
230	2019/04/18 00:10:06.8899	.MUs.Helicopter:2	Helicopter	Welding	Complete	.Models.JobShop.Welding.Machine
231	2019/04/18 00:10:06.8899	.MUs.Helicopter:2	Helicopter	Transport	Start	.Models.JobShop.Welding.Output
232	2019/04/18 00:10:06.8899	.MUs.Helicopter:2	Helicopter	Transport	Waiting	.Models.JobShop.Welding.Output
233	2019/04/18 00:10:06.8899	.MUs.Robot:3	Robot	Welding	In progress	.Models.JobShop.Welding.Machine
234	2019/04/18 00:10:21.2963	.MUs.Console:2	Console	Drilling	Complete	.Models.JobShop.Drilling.Machine
235	2019/04/18 00:10:21.2963	.MUs.Console:2	Console	Transport	Start	.Models.JobShop.Drilling.Output
236	2019/04/18 00:10:21.2963	.MUs.Console:2	Console	Transport	Waiting	.Models.JobShop.Drilling.Output
237	2019/04/18 00:10:21.2963	.MUs.Console:3	Console	Drilling	In progress	.Models.JobShop.Drilling.Machine
238	2019/04/18 00:10:29.1285	.MUs.Robot:1	Robot	Transport	In progress	.MUs.AGV:2
239	2019/04/18 00:10:33.2277	.MUs.Robot:5	Robot	Sawing	Complete	.Models.JobShop.Sawing.Machine
240	2019/04/18 00:10:33.2277	.MUs.Robot:5	Robot	Transport	Start	.Models.JobShop.Sawing.Output
241	2019/04/18 00:10:33.2277	.MUs.Robot:5	Robot	Transport	Waiting	.Models.JobShop.Sawing.Output
242	2019/04/18 00:10:33.2277	.MUs.Helicopter:1	Helicopter	Sawing	In progress	.Models.JobShop.Sawing.Machine
243	2019/04/18 00:10:38.1285	.MUs.Helicopter:2	Helicopter	Transport	In progress	.MUs.AGV:1
244	2019/04/18 00:10:44.5915	.MUs.Robot:2	Robot	Painting	Complete	.Models.JobShop.Painting.Machine
245	2019/04/18 00:10:44.5915	.MUs.Robot:2	Robot	Transport	Start	.Models.JobShop.Painting.Output
246	2019/04/18 00:10:44.5915	.MUs.Robot:2	Robot	Transport	Waiting	.Models.JobShop.Painting.Output
247	2019/04/18 00:10:52.9163	.MUs.Helicopter:3	Helicopter	Transport	Complete	.MUs.AGV:3
248	2019/04/18 00:10:52.9163	.MUs.Helicopter:3	Helicopter	Welding	Start	.Models.JobShop.Welding.Input
249	2019/04/18 00:10:52.9163	.MUs.Helicopter:3	Helicopter	Welding	Waiting	.Models.JobShop.Welding.Input
250	2019/04/18 00:10:55.2889	.MUs.Helicopter:4	Helicopter	Arrival	Start	.Models.JobShop.Source
